"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of February 1, 2019",,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,WOR,GRE,LBT,IND,SAM,OTH,BLANK,TOTAL
New York ,New York 66017,Total,24,2,0,0,0,0,0,0,0,16,42
,,,,,,,,,,,,,
New York ,New York 66018,Active,608,71,1,0,2,0,20,0,1,169,872
New York ,New York 66018,Inactive,62,20,0,0,0,0,9,0,0,26,117
New York ,New York 66018,Total,670,91,1,0,2,0,29,0,1,195,989
,,,,,,,,,,,,,
New York ,New York 66019,Active,658,81,3,0,2,2,26,0,0,219,991
New York ,New York 66019,Inactive,123,22,0,0,1,0,8,0,0,47,201
New York ,New York 66019,Total,781,103,3,0,3,2,34,0,0,266,"1,192"
,,,,,,,,,,,,,
New York ,New York 66020,Active,465,71,0,1,1,0,28,0,0,179,745
New York ,New York 66020,Inactive,109,32,1,0,2,0,8,0,0,44,196
New York ,New York 66020,Total,574,103,1,1,3,0,36,0,0,223,941
,,,,,,,,,,,,,
New York ,New York 66021,Active,649,96,1,0,1,0,24,0,0,193,964
New York ,New York 66021,Inactive,76,17,0,0,0,0,6,0,0,33,132
New York ,New York 66021,Total,725,113,1,0,1,0,30,0,0,226,"1,096"
,,,,,,,,,,,,,
New York ,New York 66022,Active,568,79,5,4,0,1,13,0,0,126,796
New York ,New York 66022,Inactive,71,15,0,0,0,0,6,0,0,22,114
New York ,New York 66022,Total,639,94,5,4,0,1,19,0,0,148,910
,,,,,,,,,,,,,
New York ,New York 66023,Active,725,45,1,3,7,1,12,0,0,167,961
New York ,New York 66023,Inactive,83,11,1,0,0,0,7,0,0,32,134
New York ,New York 66023,Total,808,56,2,3,7,1,19,0,0,199,"1,095"
,,,,,,,,,,,,,
New York ,New York 66024,Active,466,50,0,2,1,2,12,0,0,166,699
New York ,New York 66024,Inactive,93,20,0,1,0,1,5,0,0,68,188
New York ,New York 66024,Total,559,70,0,3,1,3,17,0,0,234,887
,,,,,,,,,,,,,
New York ,New York 66025,Active,312,28,0,1,0,0,18,0,0,96,455
New York ,New York 66025,Inactive,38,5,0,0,0,0,2,0,0,14,59
New York ,New York 66025,Total,350,33,0,1,0,0,20,0,0,110,514
,,,,,,,,,,,,,
New York ,New York 66026,Active,586,78,5,3,3,1,25,0,1,166,868
New York ,New York 66026,Inactive,174,55,6,3,1,0,14,0,0,75,328
New York ,New York 66026,Total,760,133,11,6,4,1,39,0,1,241,"1,196"
,,,,,,,,,,,,,
New York ,New York 66027,Active,426,20,1,0,1,0,16,0,0,126,590
New York ,New York 66027,Inactive,70,12,1,0,0,0,4,0,0,28,115
New York ,New York 66027,Total,496,32,2,0,1,0,20,0,0,154,705
,,,,,,,,,,,,,
New York ,New York 66028,Active,660,69,1,1,5,1,16,0,2,148,903
New York ,New York 66028,Inactive,73,11,0,1,2,0,3,0,0,21,111
New York ,New York 66028,Total,733,80,1,2,7,1,19,0,2,169,"1,014"
,,,,,,,,,,,,,
New York ,New York 66029,Active,472,57,0,0,4,1,12,0,0,154,700
New York ,New York 66029,Inactive,80,14,1,0,1,0,6,0,0,33,135
New York ,New York 66029,Total,552,71,1,0,5,1,18,0,0,187,835
,,,,,,,,,,,,,
New York ,New York 66030,Active,723,69,1,0,3,3,24,0,1,215,"1,039"
New York ,New York 66030,Inactive,112,20,0,0,0,1,10,0,0,46,189
New York ,New York 66030,Total,835,89,1,0,3,4,34,0,1,261,"1,228"
,,,,,,,,,,,,,
New York ,New York 66031,Active,397,47,1,2,2,1,19,0,0,111,580
New York ,New York 66031,Inactive,79,6,0,0,2,0,3,0,0,32,122
New York ,New York 66031,Total,476,53,1,2,4,1,22,0,0,143,702
,,,,,,,,,,,,,
New York ,New York 66032,Active,663,65,1,0,2,3,27,0,3,204,968
New York ,New York 66032,Inactive,93,16,0,0,1,0,7,0,0,35,152
New York ,New York 66032,Total,756,81,1,0,3,3,34,0,3,239,"1,120"
,,,,,,,,,,,,,
New York ,New York 66033,Active,399,50,0,2,8,0,22,0,1,126,608
New York ,New York 66033,Inactive,45,6,0,0,1,0,3,0,0,22,77
New York ,New York 66033,Total,444,56,0,2,9,0,25,0,1,148,685
,,,,,,,,,,,,,
New York ,New York 66034,Active,685,68,3,1,2,2,23,0,1,174,959
New York ,New York 66034,Inactive,84,17,1,0,0,0,8,0,0,45,155
New York ,New York 66034,Total,769,85,4,1,2,2,31,0,1,219,"1,114"
,,,,,,,,,,,,,
New York ,New York 66035,Active,618,58,2,1,4,0,25,0,0,155,863
New York ,New York 66035,Inactive,119,22,0,1,1,0,10,0,0,39,192
New York ,New York 66035,Total,737,80,2,2,5,0,35,0,0,194,"1,055"
,,,,,,,,,,,,,
New York ,New York 66036,Active,550,74,0,1,4,1,33,0,0,228,891
New York ,New York 66036,Inactive,94,25,0,0,0,0,3,0,0,51,173
New York ,New York 66036,Total,644,99,0,1,4,1,36,0,0,279,"1,064"
,,,,,,,,,,,,,
New York ,New York 66037,Active,582,59,1,2,3,4,18,0,1,180,850
New York ,New York 66037,Inactive,146,26,0,0,4,0,6,0,0,59,241
New York ,New York 66037,Total,728,85,1,2,7,4,24,0,1,239,"1,091"
,,,,,,,,,,,,,
New York ,New York 66038,Active,426,54,1,0,0,0,16,0,0,114,611
New York ,New York 66038,Inactive,71,15,0,1,0,0,7,0,0,25,119
New York ,New York 66038,Total,497,69,1,1,0,0,23,0,0,139,730
,,,,,,,,,,,,,
New York ,New York 66039,Active,669,79,5,1,2,0,26,0,0,195,977
New York ,New York 66039,Inactive,113,20,0,1,1,0,14,0,0,54,203
New York ,New York 66039,Total,782,99,5,2,3,0,40,0,0,249,"1,180"
,,,,,,,,,,,,,
New York ,New York 66040,Active,63,9,0,0,0,0,4,0,0,33,109
New York ,New York 66040,Inactive,12,2,0,0,0,0,0,0,0,5,19
New York ,New York 66040,Total,75,11,0,0,0,0,4,0,0,38,128
,,,,,,,,,,,,,
New York ,New York 66041,Active,452,85,2,1,1,2,25,0,0,154,722
New York ,New York 66041,Inactive,90,24,1,0,0,0,5,0,0,37,157
New York ,New York 66041,Total,542,109,3,1,1,2,30,0,0,191,879
,,,,,,,,,,,,,
New York ,New York 66042,Active,78,9,1,0,0,0,5,0,0,32,125
New York ,New York 66042,Inactive,54,5,0,0,3,0,3,0,0,17,82
New York ,New York 66042,Total,132,14,1,0,3,0,8,0,0,49,207
,,,,,,,,,,,,,
New York ,New York 66043,Active,544,60,2,2,5,0,29,0,2,198,842
New York ,New York 66043,Inactive,113,26,1,0,1,0,8,0,0,60,209
New York ,New York 66043,Total,657,86,3,2,6,0,37,0,2,258,"1,051"
,,,,,,,,,,,,,
New York ,New York 66044,Active,514,68,1,0,1,1,17,0,0,147,749
New York ,New York 66044,Inactive,71,17,2,0,0,0,5,0,0,29,124
New York ,New York 66044,Total,585,85,3,0,1,1,22,0,0,176,873
,,,,,,,,,,,,,
New York ,New York 66045,Active,463,23,1,1,1,0,5,0,0,83,577
New York ,New York 66045,Inactive,76,7,0,1,0,0,1,0,0,25,110
New York ,New York 66045,Total,539,30,1,2,1,0,6,0,0,108,687
,,,,,,,,,,,,,
New York ,New York 66046,Active,571,78,1,1,4,1,20,0,0,173,849
New York ,New York 66046,Inactive,113,30,0,1,0,1,16,0,0,48,209
New York ,New York 66046,Total,684,108,1,2,4,2,36,0,0,221,"1,058"
,,,,,,,,,,,,,
New York ,New York 66047,Active,540,48,0,1,0,1,18,0,0,146,754
New York ,New York 66047,Inactive,144,8,0,0,1,0,3,0,0,48,204
New York ,New York 66047,Total,684,56,0,1,1,1,21,0,0,194,958
,,,,,,,,,,,,,
New York ,New York 66048,Active,556,111,2,0,0,1,17,0,0,210,897
New York ,New York 66048,Inactive,84,21,0,0,0,0,6,0,0,40,151
New York ,New York 66048,Total,640,132,2,0,0,1,23,0,0,250,"1,048"
,,,,,,,,,,,,,
New York ,New York 66049,Active,637,81,1,1,1,0,24,0,0,168,913
New York ,New York 66049,Inactive,169,37,2,1,2,0,12,0,0,73,296
New York ,New York 66049,Total,806,118,3,2,3,0,36,0,0,241,"1,209"
,,,,,,,,,,,,,
New York ,New York 66050,Active,413,42,0,1,0,1,18,0,0,104,579
New York ,New York 66050,Inactive,48,10,0,0,0,0,3,0,0,12,73
New York ,New York 66050,Total,461,52,0,1,0,1,21,0,0,116,652
,,,,,,,,,,,,,
New York ,New York 66051,Active,496,75,0,0,0,0,17,0,0,125,713
New York ,New York 66051,Inactive,41,8,0,0,0,0,1,0,0,15,65
New York ,New York 66051,Total,537,83,0,0,0,0,18,0,0,140,778
,,,,,,,,,,,,,
New York ,New York 66052,Active,543,58,0,0,2,0,15,0,0,123,741
New York ,New York 66052,Inactive,55,11,0,0,0,0,4,0,0,19,89
New York ,New York 66052,Total,598,69,0,0,2,0,19,0,0,142,830
,,,,,,,,,,,,,
New York ,New York 66053,Active,651,96,1,1,0,0,20,0,0,204,973
New York ,New York 66053,Inactive,63,15,0,0,1,0,4,0,0,19,102
New York ,New York 66053,Total,714,111,1,1,1,0,24,0,0,223,"1,075"
,,,,,,,,,,,,,
New York ,New York 66054,Active,706,85,1,1,1,2,32,0,0,202,"1,030"
New York ,New York 66054,Inactive,98,19,0,0,0,0,4,0,0,43,164
New York ,New York 66054,Total,804,104,1,1,1,2,36,0,0,245,"1,194"
,,,,,,,,,,,,,
New York ,New York 66055,Active,500,56,0,0,1,0,20,0,1,172,750
New York ,New York 66055,Inactive,66,19,0,0,0,0,3,0,0,26,114
New York ,New York 66055,Total,566,75,0,0,1,0,23,0,1,198,864
,,,,,,,,,,,,,
New York ,New York 66056,Active,467,66,3,0,1,0,29,0,0,133,699
New York ,New York 66056,Inactive,35,8,0,0,0,0,6,0,0,20,69
New York ,New York 66056,Total,502,74,3,0,1,0,35,0,0,153,768
,,,,,,,,,,,,,
New York ,New York 66057,Active,575,104,2,2,0,2,22,0,0,206,913
New York ,New York 66057,Inactive,76,15,0,0,0,1,5,0,0,43,140
New York ,New York 66057,Total,651,119,2,2,0,3,27,0,0,249,"1,053"
,,,,,,,,,,,,,
New York ,New York 66058,Active,303,52,0,1,0,0,13,0,0,103,472
New York ,New York 66058,Inactive,73,16,0,0,1,0,5,0,0,28,123
New York ,New York 66058,Total,376,68,0,1,1,0,18,0,0,131,595
,,,,,,,,,,,,,
New York ,New York 66059,Active,602,57,1,3,1,1,25,0,0,159,849
New York ,New York 66059,Inactive,67,20,0,0,0,0,6,0,0,22,115
New York ,New York 66059,Total,669,77,1,3,1,1,31,0,0,181,964
,,,,,,,,,,,,,
New York ,New York 66060,Active,593,75,0,0,3,0,24,0,1,176,872
New York ,New York 66060,Inactive,76,17,0,0,0,0,9,0,0,38,140
New York ,New York 66060,Total,669,92,0,0,3,0,33,0,1,214,"1,012"
,,,,,,,,,,,,,
New York ,New York 66061,Active,638,100,1,0,3,0,23,0,0,170,935
New York ,New York 66061,Inactive,54,20,0,0,0,0,3,0,0,24,101
New York ,New York 66061,Total,692,120,1,0,3,0,26,0,0,194,"1,036"
,,,,,,,,,,,,,
New York ,New York 66062,Active,602,98,1,0,0,2,29,0,0,204,936
New York ,New York 66062,Inactive,90,26,0,0,0,0,11,0,0,41,168
New York ,New York 66062,Total,692,124,1,0,0,2,40,0,0,245,"1,104"
,,,,,,,,,,,,,
New York ,New York 66063,Active,685,72,1,1,3,0,22,0,0,200,984
New York ,New York 66063,Inactive,80,19,0,1,0,0,5,0,0,28,133
New York ,New York 66063,Total,765,91,1,2,3,0,27,0,0,228,"1,117"
,,,,,,,,,,,,,
New York ,New York 66064,Active,568,91,1,1,0,0,26,0,0,192,879
New York ,New York 66064,Inactive,78,22,0,0,1,0,9,0,0,36,146
New York ,New York 66064,Total,646,113,1,1,1,0,35,0,0,228,"1,025"
,,,,,,,,,,,,,
New York ,New York 66065,Active,433,121,0,0,0,2,31,0,1,220,808
New York ,New York 66065,Inactive,42,19,0,0,0,0,7,0,0,21,89
New York ,New York 66065,Total,475,140,0,0,0,2,38,0,1,241,897
,,,,,,,,,,,,,
New York ,New York 66066,Active,535,50,2,0,2,0,17,0,2,132,740
New York ,New York 66066,Inactive,89,25,0,0,1,0,5,0,0,53,173
New York ,New York 66066,Total,624,75,2,0,3,0,22,0,2,185,913
,,,,,,,,,,,,,
New York ,New York 66067,Active,495,85,1,0,1,1,17,0,1,183,784
New York ,New York 66067,Inactive,92,14,1,0,0,0,6,0,0,44,157
New York ,New York 66067,Total,587,99,2,0,1,1,23,0,1,227,941
,,,,,,,,,,,,,
New York ,New York 66068,Active,668,88,3,1,3,0,27,0,0,236,"1,026"
New York ,New York 66068,Inactive,77,22,0,0,0,0,5,0,0,22,126
New York ,New York 66068,Total,745,110,3,1,3,0,32,0,0,258,"1,152"
,,,,,,,,,,,,,
New York ,New York 66069,Active,573,86,1,1,4,2,24,0,0,179,870
New York ,New York 66069,Inactive,123,26,0,0,1,1,12,0,0,44,207
New York ,New York 66069,Total,696,112,1,1,5,3,36,0,0,223,"1,077"
,,,,,,,,,,,,,
New York ,New York 66070,Active,107,35,0,0,0,0,5,0,0,51,198
New York ,New York 66070,Inactive,32,12,0,0,0,0,4,0,0,14,62
New York ,New York 66070,Total,139,47,0,0,0,0,9,0,0,65,260
,,,,,,,,,,,,,
New York ,New York 66071,Active,606,90,0,1,1,0,28,0,0,196,922
New York ,New York 66071,Inactive,98,18,0,0,1,0,2,0,0,34,153
New York ,New York 66071,Total,704,108,0,1,2,0,30,0,0,230,"1,075"
,,,,,,,,,,,,,
New York ,New York 66072,Active,584,102,2,1,2,2,22,0,1,184,900
New York ,New York 66072,Inactive,102,24,0,0,1,0,7,0,0,42,176
New York ,New York 66072,Total,686,126,2,1,3,2,29,0,1,226,"1,076"
,,,,,,,,,,,,,
New York ,New York 66073,Active,596,109,1,1,4,3,33,0,0,218,965
New York ,New York 66073,Inactive,83,23,0,0,1,0,8,0,0,41,156
New York ,New York 66073,Total,679,132,1,1,5,3,41,0,0,259,"1,121"
,,,,,,,,,,,,,
New York ,New York 66074,Active,543,75,0,1,3,2,34,0,1,190,849
New York ,New York 66074,Inactive,81,26,0,0,1,0,7,0,0,34,149
New York ,New York 66074,Total,624,101,0,1,4,2,41,0,1,224,998
,,,,,,,,,,,,,
New York ,New York 66075,Active,637,101,1,1,2,0,25,0,2,238,"1,007"
New York ,New York 66075,Inactive,144,43,1,1,0,0,10,0,0,70,269
New York ,New York 66075,Total,781,144,2,2,2,0,35,0,2,308,"1,276"
,,,,,,,,,,,,,
New York ,New York 66076,Active,715,97,2,2,3,1,27,0,1,202,"1,050"
New York ,New York 66076,Inactive,110,32,0,1,1,1,17,0,0,62,224
New York ,New York 66076,Total,825,129,2,3,4,2,44,0,1,264,"1,274"
,,,,,,,,,,,,,
New York ,New York 66077,Active,678,111,1,3,0,1,33,0,0,215,"1,042"
New York ,New York 66077,Inactive,146,30,1,0,1,0,9,0,0,54,241
New York ,New York 66077,Total,824,141,2,3,1,1,42,0,0,269,"1,283"
,,,,,,,,,,,,,
New York ,New York 66078,Active,779,102,3,2,0,3,34,0,1,205,"1,129"
New York ,New York 66078,Inactive,101,29,0,0,0,0,11,0,0,42,183
New York ,New York 66078,Total,880,131,3,2,0,3,45,0,1,247,"1,312"
,,,,,,,,,,,,,
New York ,New York 66079,Active,720,70,1,0,4,1,19,0,0,175,990
New York ,New York 66079,Inactive,72,16,0,1,0,0,2,0,0,33,124
New York ,New York 66079,Total,792,86,1,1,4,1,21,0,0,208,"1,114"
,,,,,,,,,,,,,
New York ,New York 66080,Active,717,40,0,0,1,1,29,0,0,101,889
New York ,New York 66080,Inactive,69,9,0,0,1,0,5,0,0,23,107
New York ,New York 66080,Total,786,49,0,0,2,1,34,0,0,124,996
,,,,,,,,,,,,,
New York ,New York 66081,Active,719,110,1,2,2,1,32,0,1,216,"1,084"
New York ,New York 66081,Inactive,110,26,0,0,1,0,13,0,0,40,190
New York ,New York 66081,Total,829,136,1,2,3,1,45,0,1,256,"1,274"
,,,,,,,,,,,,,
New York ,New York 66082,Active,581,119,0,2,2,1,35,0,0,225,965
New York ,New York 66082,Inactive,54,18,0,0,0,1,2,0,0,24,99
New York ,New York 66082,Total,635,137,0,2,2,2,37,0,0,249,"1,064"
,,,,,,,,,,,,,
New York ,New York 66083,Active,629,93,2,1,1,1,33,0,0,191,951
New York ,New York 66083,Inactive,112,24,1,0,0,0,6,0,0,51,194
New York ,New York 66083,Total,741,117,3,1,1,1,39,0,0,242,"1,145"
,,,,,,,,,,,,,
New York ,New York 66084,Active,732,88,4,0,2,0,35,0,0,181,"1,042"
New York ,New York 66084,Inactive,72,16,0,0,0,0,9,0,0,31,128
New York ,New York 66084,Total,804,104,4,0,2,0,44,0,0,212,"1,170"
,,,,,,,,,,,,,
New York ,New York 66085,Active,688,89,0,0,3,4,46,0,0,202,"1,032"
New York ,New York 66085,Inactive,109,27,0,0,1,0,7,0,0,42,186
New York ,New York 66085,Total,797,116,0,0,4,4,53,0,0,244,"1,218"
,,,,,,,,,,,,,
New York ,New York 66086,Active,694,79,0,1,0,2,29,0,0,228,"1,033"
New York ,New York 66086,Inactive,98,25,0,0,0,0,6,0,0,36,165
New York ,New York 66086,Total,792,104,0,1,0,2,35,0,0,264,"1,198"
,,,,,,,,,,,,,
New York ,New York 66087,Active,725,98,1,1,2,0,32,0,0,208,"1,067"
New York ,New York 66087,Inactive,71,18,0,0,1,0,6,0,0,19,115
New York ,New York 66087,Total,796,116,1,1,3,0,38,0,0,227,"1,182"
,,,,,,,,,,,,,
New York ,New York 66088,Active,520,53,2,0,2,1,19,0,0,162,759
New York ,New York 66088,Inactive,74,14,1,0,0,0,7,0,0,31,127
New York ,New York 66088,Total,594,67,3,0,2,1,26,0,0,193,886
,,,,,,,,,,,,,
New York ,New York 66089,Active,649,78,2,0,1,0,25,0,0,193,948
New York ,New York 66089,Inactive,85,24,0,0,0,0,5,0,0,39,153
New York ,New York 66089,Total,734,102,2,0,1,0,30,0,0,232,"1,101"
,,,,,,,,,,,,,
New York ,New York 66090,Active,357,74,0,0,0,1,11,0,0,122,565
New York ,New York 66090,Inactive,88,16,0,0,0,1,5,0,0,40,150
New York ,New York 66090,Total,445,90,0,0,0,2,16,0,0,162,715
,,,,,,,,,,,,,
New York ,New York 66091,Active,435,225,2,0,1,1,48,0,0,309,"1,021"
New York ,New York 66091,Inactive,74,71,0,0,1,0,6,0,0,61,213
New York ,New York 66091,Total,509,296,2,0,2,1,54,0,0,370,"1,234"
,,,,,,,,,,,,,
New York ,New York 66092,Active,22,5,0,0,0,0,0,0,0,16,43
New York ,New York 66092,Inactive,3,2,0,0,0,0,0,0,0,1,6
New York ,New York 66092,Total,25,7,0,0,0,0,0,0,0,17,49
,,,,,,,,,,,,,
New York ,New York 66096,Active,510,100,1,0,2,1,13,0,0,197,824
New York ,New York 66096,Inactive,128,43,0,0,0,0,11,0,0,64,246
New York ,New York 66096,Total,638,143,1,0,2,1,24,0,0,261,"1,070"
,,,,,,,,,,,,,
New York ,New York 66097,Active,461,72,2,0,1,0,22,0,0,143,701
New York ,New York 66097,Inactive,103,14,0,0,0,0,4,0,0,51,172
New York ,New York 66097,Total,564,86,2,0,1,0,26,0,0,194,873
,,,,,,,,,,,,,
New York ,New York 66098,Active,541,95,2,2,3,2,34,0,0,198,877
New York ,New York 66098,Inactive,105,23,0,0,0,0,9,0,0,50,187
New York ,New York 66098,Total,646,118,2,2,3,2,43,0,0,248,"1,064"
,,,,,,,,,,,,,
New York ,New York 66099,Active,638,175,0,0,2,1,41,0,1,325,"1,183"
New York ,New York 66099,Inactive,76,42,1,0,1,1,9,0,0,45,175
New York ,New York 66099,Total,714,217,1,0,3,2,50,0,1,370,"1,358"
,,,,,,,,,,,,,
New York ,New York 66100,Active,317,44,0,0,2,0,20,0,1,155,539
New York ,New York 66100,Inactive,103,20,1,0,0,0,10,0,0,45,179
New York ,New York 66100,Total,420,64,1,0,2,0,30,0,1,200,718
,,,,,,,,,,,,,
New York ,New York 66101,Active,388,47,0,0,2,0,16,0,0,116,569
New York ,New York 66101,Inactive,136,14,0,0,1,1,12,0,0,54,218
New York ,New York 66101,Total,524,61,0,0,3,1,28,0,0,170,787
,,,,,,,,,,,,,
New York ,New York 66102,Active,560,86,0,0,1,4,19,0,0,182,852
New York ,New York 66102,Inactive,80,13,0,0,0,1,6,0,0,37,137
New York ,New York 66102,Total,640,99,0,0,1,5,25,0,0,219,989
,,,,,,,,,,,,,
New York ,New York 66103,Active,545,40,1,0,2,0,31,0,1,145,765
New York ,New York 66103,Inactive,59,13,0,0,0,1,5,0,0,22,100
New York ,New York 66103,Total,604,53,1,0,2,1,36,0,1,167,865
,,,,,,,,,,,,,
New York ,New York 66104,Active,158,19,1,0,0,0,8,0,0,52,238
New York ,New York 66104,Inactive,30,6,0,0,0,0,3,0,0,8,47
New York ,New York 66104,Total,188,25,1,0,0,0,11,0,0,60,285
,,,,,,,,,,,,,
New York ,New York 66105,Active,407,63,2,0,0,0,23,0,0,145,640
New York ,New York 66105,Inactive,45,14,0,0,0,0,6,0,0,27,92
New York ,New York 66105,Total,452,77,2,0,0,0,29,0,0,172,732
,,,,,,,,,,,,,
New York ,New York 66106,Active,297,22,0,0,4,0,5,0,0,87,415
New York ,New York 66106,Inactive,67,8,0,1,1,0,5,0,0,21,103
New York ,New York 66106,Total,364,30,0,1,5,0,10,0,0,108,518
,,,,,,,,,,,,,
New York ,New York 67001,Active,532,63,0,0,0,1,20,0,1,194,811
New York ,New York 67001,Inactive,235,68,0,0,0,0,19,0,0,92,414
New York ,New York 67001,Total,767,131,0,0,0,1,39,0,1,286,"1,225"
,,,,,,,,,,,,,
New York ,New York 67002,Active,871,110,1,3,6,1,23,0,1,269,"1,285"
New York ,New York 67002,Inactive,43,6,0,0,0,0,1,0,0,17,67
New York ,New York 67002,Total,914,116,1,3,6,1,24,0,1,286,"1,352"
,,,,,,,,,,,,,
New York ,New York 67003,Active,506,90,0,2,4,3,28,0,1,201,835
New York ,New York 67003,Inactive,97,21,1,0,0,0,11,0,0,48,178
New York ,New York 67003,Total,603,111,1,2,4,3,39,0,1,249,"1,013"
,,,,,,,,,,,,,
New York ,New York 67004,Active,586,52,1,0,2,2,25,0,1,178,847
New York ,New York 67004,Inactive,96,13,0,1,0,0,12,0,0,26,148
New York ,New York 67004,Total,682,65,1,1,2,2,37,0,1,204,995
,,,,,,,,,,,,,
New York ,New York 67005,Active,829,50,2,1,2,0,33,0,1,167,"1,085"
New York ,New York 67005,Inactive,101,19,0,0,0,0,3,0,0,36,159
New York ,New York 67005,Total,930,69,2,1,2,0,36,0,1,203,"1,244"
,,,,,,,,,,,,,
New York ,New York 67006,Active,573,72,1,1,2,0,13,0,2,175,839
New York ,New York 67006,Inactive,100,29,0,1,1,1,9,0,0,44,185
New York ,New York 67006,Total,673,101,1,2,3,1,22,0,2,219,"1,024"
,,,,,,,,,,,,,
New York ,New York 67007,Active,444,52,2,3,2,0,18,0,1,87,609
New York ,New York 67007,Inactive,52,5,2,1,0,0,5,0,0,11,76
New York ,New York 67007,Total,496,57,4,4,2,0,23,0,1,98,685
,,,,,,,,,,,,,
New York ,New York 67008,Active,746,114,3,0,2,2,30,0,2,279,"1,178"
New York ,New York 67008,Inactive,160,32,0,1,1,2,6,0,0,58,260
New York ,New York 67008,Total,906,146,3,1,3,4,36,0,2,337,"1,438"
,,,,,,,,,,,,,
New York ,New York 67009,Active,517,99,2,1,0,1,21,0,0,237,878
New York ,New York 67009,Inactive,126,50,0,0,0,0,11,0,0,50,237
New York ,New York 67009,Total,643,149,2,1,0,1,32,0,0,287,"1,115"
,,,,,,,,,,,,,
New York ,New York 67010,Active,659,73,1,1,1,0,24,0,2,212,973
New York ,New York 67010,Inactive,94,30,0,0,1,1,6,0,0,49,181
New York ,New York 67010,Total,753,103,1,1,2,1,30,0,2,261,"1,154"
,,,,,,,,,,,,,
New York ,New York 67011,Active,284,59,2,0,0,1,19,0,1,141,507
New York ,New York 67011,Inactive,63,21,0,0,1,0,6,0,0,37,128
New York ,New York 67011,Total,347,80,2,0,1,1,25,0,1,178,635
,,,,,,,,,,,,,
New York ,New York 67012,Active,237,66,0,0,0,1,13,0,0,131,448
New York ,New York 67012,Inactive,75,40,0,0,0,0,7,0,0,43,165
New York ,New York 67012,Total,312,106,0,0,0,1,20,0,0,174,613
,,,,,,,,,,,,,
New York ,New York 67013,Active,531,88,0,1,1,1,18,0,0,212,852
New York ,New York 67013,Inactive,87,25,0,0,2,0,7,0,0,38,159
New York ,New York 67013,Total,618,113,0,1,3,1,25,0,0,250,"1,011"
,,,,,,,,,,,,,
New York ,New York 67014,Active,708,84,2,1,5,1,36,0,0,201,"1,038"
New York ,New York 67014,Inactive,90,17,0,0,1,0,11,0,0,57,176
New York ,New York 67014,Total,798,101,2,1,6,1,47,0,0,258,"1,214"
,,,,,,,,,,,,,
New York ,New York 67015,Active,602,115,1,4,1,4,21,0,0,209,957
New York ,New York 67015,Inactive,101,27,0,0,0,0,6,0,0,37,171
New York ,New York 67015,Total,703,142,1,4,1,4,27,0,0,246,"1,128"
,,,,,,,,,,,,,
New York ,New York 67016,Active,475,108,8,0,2,0,46,0,0,210,849
New York ,New York 67016,Inactive,55,20,0,0,1,1,5,0,0,32,114
New York ,New York 67016,Total,530,128,8,0,3,1,51,0,0,242,963
,,,,,,,,,,,,,
New York ,New York 67017,Active,553,113,0,1,1,1,30,0,1,267,967
New York ,New York 67017,Inactive,113,32,0,0,1,0,13,0,0,52,211
New York ,New York 67017,Total,666,145,0,1,2,1,43,0,1,319,"1,178"
,,,,,,,,,,,,,
New York ,New York 67018,Active,665,102,4,2,2,0,34,0,1,209,"1,019"
New York ,New York 67018,Inactive,84,31,0,1,0,0,6,0,0,40,162
New York ,New York 67018,Total,749,133,4,3,2,0,40,0,1,249,"1,181"
,,,,,,,,,,,,,
New York ,New York 67019,Active,749,81,1,2,0,0,29,0,0,222,"1,084"
New York ,New York 67019,Inactive,107,26,1,0,0,0,8,0,0,48,190
New York ,New York 67019,Total,856,107,2,2,0,0,37,0,0,270,"1,274"
,,,,,,,,,,,,,
New York ,New York 67020,Active,602,107,1,3,1,0,22,0,1,215,952
New York ,New York 67020,Inactive,86,31,1,0,0,0,11,0,0,47,176
New York ,New York 67020,Total,688,138,2,3,1,0,33,0,1,262,"1,128"
,,,,,,,,,,,,,
New York ,New York 67021,Active,231,72,0,0,1,0,13,0,0,113,430
New York ,New York 67021,Inactive,34,27,0,0,0,0,4,0,0,24,89
New York ,New York 67021,Total,265,99,0,0,1,0,17,0,0,137,519
,,,,,,,,,,,,,
New York ,New York 67022,Active,328,69,1,1,0,1,15,0,0,138,553
New York ,New York 67022,Inactive,60,31,0,0,0,0,6,0,0,43,140
New York ,New York 67022,Total,388,100,1,1,0,1,21,0,0,181,693
